ts,cmd_get,cmd_set,get_hits,get_misses,rcount,ravg,rp99,wcount,wavg,wp99,badcrc,err5,cpu_total,cpu_idle,re2ec,re2ea,re2ep99,we2ec,we2ea,we2ep99,radmit,wadmit,wret,waitenq,yields,srvc,srva,srvp50,srvp99,quec,quea,bkc,bka,rxfer,rcrypto,rsync,wxfer,wcrypto,wsync,rp50,wp50
1785999038.709280676,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793722647,750371367,0,0,0,641848787,14606,40500,0,585,99,0,0,641862003,3679020,3276700,18446744073709551616,641862004,717165,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999039.738744948,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793725735,750374360,0,0,0,641848787,14606,40500,0,585,99,0,0,641862005,3679020,3276700,18446744073709551616,641862006,717165,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999040.768241052,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793728821,750377400,0,0,0,641848787,14606,40500,0,585,99,0,0,641862007,3679020,3276700,18446744073709551616,641862008,717165,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999041.800838309,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793731918,750380490,0,0,0,641848787,14606,40500,0,585,99,0,0,641862009,3679020,3276700,18446744073709551616,641862010,717165,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999042.835723371,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793735024,750383590,0,0,0,641848787,14606,40500,0,585,99,0,0,641862011,3679020,3276700,18446744073709551616,641862012,717165,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999043.867811511,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793738120,750386677,0,0,0,641848787,14606,40500,0,585,99,0,0,641862013,3679020,3276700,18446744073709551616,641862014,717165,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999044.900043270,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793741214,750389746,0,0,0,641848787,14606,40500,0,585,99,0,0,641862015,3679020,3276700,18446744073709551616,641862016,717165,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999045.929086990,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793744306,750392696,0,0,0,641848787,14606,40500,0,585,99,0,0,641862017,3679020,3276700,18446744073709551616,641862018,717165,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999046.959368842,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793747393,750395778,0,0,0,641848787,14606,40500,0,585,99,0,0,641862019,3679020,3276700,18446744073709551616,641862020,717165,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999047.992720862,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793750492,750398871,0,0,0,641848787,14606,40500,0,585,99,0,0,641862021,3679020,3276700,18446744073709551616,641862022,717165,641859136,2960815,0,0,0,8697,821,3896,0,12300
