ts,cmd_get,cmd_set,get_hits,get_misses,rcount,ravg,rp99,wcount,wavg,wp99,badcrc,err5,cpu_total,cpu_idle,re2ec,re2ea,re2ep99,we2ec,we2ea,we2ep99,radmit,wadmit,wret,waitenq,yields
1785665171.007980692,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684816595,630196278,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665172.031877370,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684819664,630199341,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665173.052309476,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684822731,630202394,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665174.075102418,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684825791,630205383,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665175.091566244,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684828844,630208429,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665176.113567886,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684831903,630211462,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665177.136891767,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684834972,630214473,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665178.158703114,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684838038,630217532,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665179.178292494,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684841094,630220555,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665180.199116248,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684844151,630223514,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665181.223150048,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684847225,630226577,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665182.246242869,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684850293,630229601,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665183.270309461,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684853364,630232632,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665184.293936832,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684856432,630235694,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665185.314666030,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684859500,630238726,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665186.338019563,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684862562,630241738,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665187.360058007,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684865630,630244800,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665188.380936159,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684868685,630247799,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665189.404878158,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684871757,630250846,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665190.427929125,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684874825,630253894,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665191.450364653,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684877891,630256902,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665192.473304728,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684880959,630259934,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665193.495293219,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684884023,630262988,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665194.518900731,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684887092,630265981,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665195.542844260,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684890165,630269045,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665196.566466928,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684893235,630272107,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665197.589877896,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684896302,630275111,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665198.613820462,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684899372,630278160,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665199.637249363,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684902442,630281203,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665200.660334625,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684905511,630284211,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665201.685127622,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684908583,630287261,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665202.707981893,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684911653,630290320,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665203.728515819,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684914712,630293305,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665204.751380497,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684917780,630296365,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665205.774415179,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684920847,630299388,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
