ts,cmd_get,cmd_set,get_hits,get_misses,rcount,ravg,rp99,wcount,wavg,wp99,badcrc,err5,cpu_total,cpu_idle,re2ec,re2ea,re2ep99,we2ec,we2ea,we2ep99,radmit,wadmit,wret,waitenq,yields
1785949633.048623229,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646239838,622520517,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949634.073724290,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646242911,622523585,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949635.098297018,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646245984,622526654,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949636.123106275,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646249061,622529573,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949637.147903022,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646252135,622532640,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949638.172966407,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646255209,622535710,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949639.198211540,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646258286,622538781,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949640.224500814,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646261362,622541853,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949641.247886861,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646264433,622544908,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949642.272317974,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646267505,622547853,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949643.297494196,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646270580,622550923,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949644.321471780,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646273653,622553991,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949645.344238613,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646276720,622557053,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949646.366461471,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646279784,622560090,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949647.391196079,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646282855,622563105,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949648.410956179,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646285920,622566088,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949649.433438517,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646288983,622569147,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949650.462648633,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646292069,622572229,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949651.491702191,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646295158,622575311,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949652.517331596,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646298233,622578382,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949653.538631060,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646301297,622581343,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949654.563445807,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646304371,622584371,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949655.588223859,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646307444,622587439,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949656.613254329,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646310518,622590455,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949657.631811865,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646313581,622593512,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949658.657631709,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646316651,622596580,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949659.679107662,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646319715,622599503,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949660.704061105,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646322788,622602571,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949661.729620646,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646325865,622605643,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949662.754985476,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646328941,622608713,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949663.781965626,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646332021,622611788,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949664.804363135,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646335090,622614840,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949665.830400880,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646338166,622617789,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949666.853009051,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646341234,622620828,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949667.873078586,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646344290,622623882,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949668.898217645,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646347367,622626953,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949669.923891681,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646350444,622630024,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949670.946953527,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646353512,622633032,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949671.973222425,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646356591,622636023,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949672.998929190,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646359666,622639094,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949674.023321709,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646362741,622642164,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949675.048985044,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646365815,622645234,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949676.074299472,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646368891,622648306,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949677.098288416,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646371964,622651259,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949678.123059248,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646375040,622654279,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949679.148511627,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646378116,622657350,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949680.173699655,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646381193,622660421,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949681.198642977,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646384265,622663490,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949682.223634879,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646387339,622666560,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949683.247832394,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646390412,622669498,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949684.271005873,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646393480,622672555,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949685.295736540,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646396554,622675624,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949686.318700698,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646399623,622678688,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949687.341505949,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646402690,622681743,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949688.365382408,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646405761,622684789,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949689.390748603,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646408835,622687727,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949690.415711948,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646411911,622690797,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949691.441362088,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646414987,622693869,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949692.466615696,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646418062,622696939,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949693.491920433,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646421137,622700010,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949694.516772912,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646424211,622703029,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949695.541371733,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646427282,622706009,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949696.567181881,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646430361,622709082,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949697.590956056,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646433430,622712142,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949698.616823583,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646436506,622715195,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949699.642409719,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646439583,622718267,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949700.667446422,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646442657,622721249,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949701.690565430,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646445726,622724266,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949702.716149666,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646448801,622727337,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949703.742201964,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646451881,622730411,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949704.766980736,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646454953,622733479,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949705.792068614,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646458030,622736549,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949706.817361115,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646461103,622739493,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949707.843315512,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646464180,622742550,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949708.869240796,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646467260,622745604,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949709.894405722,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646470335,622748674,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949710.918494783,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646473408,622751743,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949711.943014495,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646476479,622754803,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949712.967423389,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646479549,622757736,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949713.992881048,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646482625,622760808,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949715.018113450,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646485700,622763878,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949716.043187867,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646488775,622766949,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949717.068706291,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646491851,622770019,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949718.092237214,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646494920,622773039,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949719.118245745,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646497996,622775897,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949720.142752703,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646501071,622778966,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949721.169001236,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646504147,622782037,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949722.193745546,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646507221,622785108,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949723.219217125,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646510299,622788179,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949724.244244862,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646513373,622791224,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949725.269497803,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646516446,622794185,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949726.294230759,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646519520,622797254,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949727.318569364,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646522593,622800322,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949728.343361856,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646525666,622803391,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949729.368531523,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646528741,622806437,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949730.393832186,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646531815,622809449,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949731.419775452,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646534891,622812449,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949732.444964568,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646537967,622815521,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949733.468777469,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646541041,622818590,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949734.494270523,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646544113,622821658,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949735.515363427,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646547176,622824717,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949736.536104658,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646550238,622827681,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949737.560904034,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646553310,622830714,0,0,0,1000064,53549,722700,0,22009,234,0,0
1785949738.586442755,0,1000064,0,0,0,0,0,1000064,31304,512000,0,0,646556389,622833787,0,0,0,1000064,53549,722700,0,22009,234,0,0
