ts,cmd_get,cmd_set,get_hits,get_misses,rcount,ravg,rp99,wcount,wavg,wp99,badcrc,err5,cpu_total,cpu_idle,re2ec,re2ea,re2ep99,we2ec,we2ea,we2ep99,radmit,wadmit,wret,waitenq,yields
1785578790.057532687,787136710,54998420,778136050,9000660,778387027,23185,60900,54998420,15294,44200,83659,9000660,425936912,383770170,778136050,189796,694000,54998420,16172,47100,166606,685,191,2313092236,0
1785578791.080560895,787136710,54998420,778136050,9000660,778387027,23185,60900,54998420,15294,44200,83659,9000660,425939979,383773157,778136050,189796,694000,54998420,16172,47100,166606,685,191,2313092236,0
1785578792.104776786,787136710,54998420,778136050,9000660,778387027,23185,60900,54998420,15294,44200,83659,9000660,425943049,383776211,778136050,189796,694000,54998420,16172,47100,166606,685,191,2313092236,0
1785578793.129105708,787136710,54998420,778136050,9000660,778387027,23185,60900,54998420,15294,44200,83659,9000660,425946122,383779238,778136050,189796,694000,54998420,16172,47100,166606,685,191,2313092236,0
1785578794.153261606,787136710,54998420,778136050,9000660,778387027,23185,60900,54998420,15294,44200,83659,9000660,425949196,383782255,778136050,189796,694000,54998420,16172,47100,166606,685,191,2313092236,0
1785578795.175465780,787136710,54998420,778136050,9000660,778387027,23185,60900,54998420,15294,44200,83659,9000660,425952262,383785306,778136050,189796,694000,54998420,16172,47100,166606,685,191,2313092236,0
1785578796.198666888,787136710,54998420,778136050,9000660,778387027,23185,60900,54998420,15294,44200,83659,9000660,425955331,383788349,778136050,189796,694000,54998420,16172,47100,166606,685,191,2313092236,0
1785578797.222792073,787136710,54998420,778136050,9000660,778387027,23185,60900,54998420,15294,44200,83659,9000660,425958402,383791341,778136050,189796,694000,54998420,16172,47100,166606,685,191,2313092236,0
1785578798.241833114,787136710,54998420,778136050,9000660,778387027,23185,60900,54998420,15294,44200,83659,9000660,425961460,383794371,778136050,189796,694000,54998420,16172,47100,166606,685,191,2313092236,0
1785578799.262382330,787136710,54998420,778136050,9000660,778387027,23185,60900,54998420,15294,44200,83659,9000660,425964520,383797359,778136050,189796,694000,54998420,16172,47100,166606,685,191,2313092236,0
1785578800.285436926,787136710,54998420,778136050,9000660,778387027,23185,60900,54998420,15294,44200,83659,9000660,425967589,383800393,778136050,189796,694000,54998420,16172,47100,166606,685,191,2313092236,0
1785578801.309729623,787136710,54998420,778136050,9000660,778387027,23185,60900,54998420,15294,44200,83659,9000660,425970661,383803448,778136050,189796,694000,54998420,16172,47100,166606,685,191,2313092236,0
1785578802.332979835,787136710,54998420,778136050,9000660,778387027,23185,60900,54998420,15294,44200,83659,9000660,425973730,383806474,778136050,189796,694000,54998420,16172,47100,166606,685,191,2313092236,0
1785578803.359469871,787136710,54998420,778136050,9000660,778387027,23185,60900,54998420,15294,44200,83659,9000660,425976808,383809493,778136050,189796,694000,54998420,16172,47100,166606,685,191,2313092236,0
1785578804.382534104,787136710,54998420,778136050,9000660,778387027,23185,60900,54998420,15294,44200,83659,9000660,425979876,383812547,778136050,189796,694000,54998420,16172,47100,166606,685,191,2313092236,0
1785578805.403671722,792265988,54998420,783265328,9000660,783518919,23194,60900,54998420,15294,44200,83659,9000660,425982936,383814224,783280874,189591,694300,54998420,16172,47100,166394,685,191,2326566277,0
1785578806.422650179,804058066,54998420,795057406,9000660,795312319,23187,60900,54998420,15294,44200,83659,9000660,425985978,383814525,795076502,188864,693800,54998420,16172,47100,165675,685,191,2357266467,0
1785578807.441560934,815806795,54998420,806806135,9000660,807059762,23180,60900,54998420,15294,44200,83659,9000660,425989020,383814809,806824189,188183,693300,54998420,16172,47100,165000,685,191,2387827377,0
1785578808.460781875,827482344,54998420,818481684,9000660,818735156,23178,60900,54998420,15294,44200,83659,9000660,425992069,383815071,818497467,187533,693000,54998420,16172,47100,164352,685,191,2418026138,0
1785578809.482282839,839131546,54998420,830130886,9000660,830385064,23176,60900,54998420,15294,44200,83659,9000660,425995119,383815352,830150511,186912,692700,54998420,16172,47100,163733,685,191,2448357494,0
